Stretch,Stress_P11
2.178571429,0.408263869
2.071428571,0.378780506
1.964285714,0.349377564
1.857142857,0.3197532
1.75,0.28955633
1.642857143,0.258361062
1.535714286,0.225627871
1.428571429,0.190642994
1.321428571,0.152420782
1.214285714,0.109540462
1.107142857,0.059861323
1,0
1.109375,0.060985492
1.21875,0.11144478
1.328125,0.154928539
1.4375,0.193666147
1.546875,0.229128583
1.65625,0.262332139
1.765625,0.294011061
1.875,0.324720108
1.984375,0.35489783
2.09375,0.384906894
2.203125,0.415060515
2.3125,0.445640203
2.421875,0.476907913
2.53125,0.50911449
2.640625,0.542505604
2.75,0.577325941
2.859375,0.61382216
2.96875,0.652244941
3.078125,0.692850381
3.1875,0.735900864
3.296875,0.781665539
3.40625,0.830420428
3.515625,0.882448222
3.625,0.938037734
3.734375,0.997482979
3.84375,1.061081824
3.953125,1.129134129
4.0625,1.179901856
4.171875,1.216506101
4.28125,1.255014103
4.390625,1.295707235
4.5,1.338883094
4.390625,1.249377321
4.28125,1.167031459
4.171875,1.091338626
4.0625,1.021790941
3.953125,0.957888041
3.84375,0.899143414
3.734375,0.84508888
3.625,0.795277542
3.515625,0.749285497
3.40625,0.706712604
3.296875,0.667182518
3.1875,0.630342166
3.078125,0.595860804
2.96875,0.563428726
2.859375,0.532755665
2.75,0.503568907
2.640625,0.475611059
2.53125,0.448637405
2.421875,0.422412718
2.3125,0.39670731
2.203125,0.371292042
2.09375,0.345931807
1.984375,0.320376807
1.875,0.294350524
1.765625,0.267532663
1.65625,0.239534249
1.546875,0.20986014
1.4375,0.177850767
1.328125,0.142588362
1.21875,0.102740032
1.109375,0.056283238
1,0
1.111111111,0.05708673
1.222222222,0.104093532
1.333333333,0.144358854
1.444444444,0.179968449
1.555555556,0.212290549
1.666666667,0.242264164
1.777777778,0.270562858
1.888888889,0.297692109
2,0.324049545
2.111111111,0.349963558
2.222222222,0.375718896
2.333333333,0.401574161
2.444444444,0.427774122
2.555555556,0.45455866
2.666666667,0.482169442
2.777777778,0.510855046
2.888888889,0.540875026
3,0.572503195
3.111111111,0.606030364
3.222222222,0.641766642
3.333333333,0.680043388
3.444444444,0.721214838
3.555555556,0.765659384
3.666666667,0.813780452
3.777777778,0.866006875
3.888888889,0.922792578
4,0.984615384
4.111111111,1.051974652
4.222222222,1.125387434
4.333333333,1.205382787
4.444444444,1.292493892
4.555555556,1.361864472
4.666666667,1.410164153
4.777777778,1.461879553
4.888888889,1.517387439
5,1.577084486
4.888888889,1.454687445
4.777777778,1.343918184
4.666666667,1.243906008
4.555555556,1.153755023
4.444444444,1.072572775
4.333333333,0.999491436
4.222222222,0.933682522
4.111111111,0.874366272
4,0.820816853
3.888888889,0.772364401
3.777777778,0.728394792
3.666666667,0.688347832
3.555555556,0.651714438
3.444444444,0.618033192
3.333333333,0.586886584
3.222222222,0.557897109
3.111111111,0.530723365
3,0.505056183
2.888888889,0.480614816
2.777777778,0.457143146
2.666666667,0.434405849
2.555555556,0.412184401
2.444444444,0.390272782
2.333333333,0.368472636
2.222222222,0.3465876
2.111111111,0.324416307
2,0.301743374
1.888888889,0.278327318
1.777777778,0.253883661
1.666666667,0.228060499
1.555555556,0.200401858
1.444444444,0.170290824
1.333333333,0.13685794
1.222222222,0.098827697
1.111111111,0.054249396
1,0
1.1125,0.054858137
1.225,0.099848273
1.3375,0.138185047
1.45,0.17186672
1.5625,0.202194937
1.675,0.230054447
1.7875,0.256071869
1.9,0.280710039
2.0125,0.304326404
2.125,0.327210541
2.2375,0.349609139
2.35,0.371743252
2.4625,0.393820661
2.575,0.416045092
2.6875,0.438623408
2.8,0.461771467
2.9125,0.485719149
3.025,0.510714844
3.1375,0.537029663
3.25,0.564961497
3.3625,0.594839057
3.475,0.627025938
3.5875,0.661924751
3.7,0.699981287
3.8125,0.741688631
3.925,0.787591101
4.0375,0.838287734
4.15,0.894435002
4.2625,0.956748248
4.375,1.026001189
4.4875,1.103022656
4.6,1.188689548
4.7125,1.283914821
4.825,1.389629261
4.9375,1.50675581
5.05,1.605425248
5.1625,1.67280681
5.275,1.745574882
5.3875,1.82421721
5.5,1.909244951
5.3875,1.735489386
5.275,1.580649681
5.1625,1.443287824
5.05,1.321842586
4.9375,1.214719352
4.825,1.12035606
4.7125,1.037267964
4.6,0.96407506
4.4875,0.899516196
4.375,0.842453528
4.2625,0.791870362
4.15,0.746864798
4.0375,0.706640964
3.925,0.670499115
3.8125,0.637825468
3.7,0.60808232
3.5875,0.580798776
3.475,0.55556224
3.3625,0.532010736
3.25,0.509826018
3.1375,0.488727408
3.025,0.46846627
2.9125,0.448820992
2.8,0.429592351
2.6875,0.410599115
2.575,0.391673705
2.4625,0.372657725
2.35,0.353397088
2.2375,0.333736403
2.125,0.313512143
2.0125,0.292543856
1.9,0.270622363
1.7875,0.247493215
1.675,0.222832648
1.5625,0.196211388
1.45,0.167038243
1.3375,0.134468951
1.225,0.097252929
1.1125,0.053463786
1,0
1.113636364,0.053947891
1.227272727,0.098061827
1.340909091,0.135516534
1.454545455,0.168276041
1.568181818,0.197611275
1.681818182,0.224378071
1.795454545,0.249174631
1.909090909,0.272434875
2.022727273,0.294486043
2.136363636,0.31558559
2.25,0.335945654
2.363636364,0.355749878
2.477272727,0.375165426
2.590909091,0.394351936
2.704545455,0.41346851
2.818181818,0.432679495
2.931818182,0.452159513
3.045454545,0.472098136
3.159090909,0.492704442
3.272727273,0.514211668
3.386363636,0.536882158
3.5,0.561012724
3.613636364,0.586940594
3.727272727,0.615050049
3.840909091,0.645779846
3.954545455,0.679631509
4.068181818,0.71717848
4.181818182,0.759076051
4.295454545,0.806071881
4.409090909,0.859016671
4.522727273,0.918874343
4.636363636,0.986730653
4.75,1.06379874
4.863636364,1.151419475
4.977272727,1.251053814
5.090909091,1.364263667
5.204545455,1.49267717
5.318181818,1.637934044
5.431818182,1.801607214
5.545454545,1.945531588
5.659090909,2.041430338
5.772727273,2.145205064
5.886363636,2.25746928
6,2.378863346
5.886363636,2.125675146
5.772727273,1.903465566
5.659090909,1.709951388
5.545454545,1.542396056
5.431818182,1.397886851
5.318181818,1.273536895
5.204545455,1.166618078
5.090909091,1.074637729
4.977272727,0.995373412
4.863636364,0.926878939
4.75,0.86747226
4.636363636,0.815713147
4.522727273,0.770376249
4.409090909,0.730423126
4.295454545,0.69497544
4.181818182,0.663290492
4.068181818,0.634739619
3.954545455,0.608789526
3.840909091,0.584986436
3.727272727,0.562942753
3.613636364,0.542325934
3.5,0.522849226
3.386363636,0.504263958
3.272727273,0.486353102
3.159090909,0.468925828
3.045454545,0.451812859
2.931818182,0.434862386
2.818181818,0.417936379
2.704545455,0.400907102
2.590909091,0.383653635
2.477272727,0.366058208
2.363636364,0.348002057
2.25,0.329360484
2.136363636,0.309996604
2.022727273,0.289753094
1.909090909,0.268440828
1.795454545,0.245822702
1.681818182,0.221589828
1.568181818,0.195325407
1.454545455,0.166448099
1.340909091,0.134120077
1.227272727,0.097091856
1.113636364,0.053428439
1,0
1.114583333,0.053827161
1.229166667,0.097756722
1.34375,0.134979245
1.458333333,0.167460718
1.572916667,0.196467184
1.6875,0.222845705
1.802083333,0.247183027
1.916666667,0.269899329
2.03125,0.291305839
2.145833333,0.311641514
2.260416667,0.331097173
2.375,0.349831886
2.489583333,0.367984481
2.604166667,0.385681909
2.71875,0.403045588
2.833333333,0.420196443
2.947916667,0.437259148
3.0625,0.454365908
3.177083333,0.471660075
3.291666667,0.489299799
3.40625,0.507461926
3.520833333,0.526346337
3.635416667,0.546180921
3.75,0.567227413
3.864583333,0.589788335
3.979166667,0.614215331
4.09375,0.640919183
4.208333333,0.670381879
4.322916667,0.703171062
4.4375,0.739957209
4.552083333,0.781533802
4.666666667,0.828840609
4.78125,0.882989871
4.895833333,0.945294713
5.010416667,1.017298278
5.125,1.100800908
5.239583333,1.197881017
5.354166667,1.31090308
5.46875,1.442503501
5.583333333,1.595542223
5.697916667,1.773005569
5.8125,1.977845211
5.927083333,2.212741308
6.041666667,2.425793157
6.15625,2.561918922
6.270833333,2.708986336
6.385416667,2.867749068
6.5,3.038991025
6.385416667,2.663869785
6.270833333,2.340032149
6.15625,2.064040152
6.041666667,1.830980719
5.927083333,1.635315819
5.8125,1.471497016
5.697916667,1.334351718
5.583333333,1.219285269
5.46875,1.122352347
5.354166667,1.040245745
5.239583333,0.970239558
5.125,0.910112284
5.010416667,0.858065831
4.895833333,0.812649361
4.78125,0.772692221
4.666666667,0.73724732
4.552083333,0.705544676
4.4375,0.676954077
4.322916667,0.650955493
4.208333333,0.627115863
4.09375,0.605071001
3.979166667,0.584511548
3.864583333,0.565172065
3.75,0.546822559
3.635416667,0.529261866
3.520833333,0.512312439
3.40625,0.495816182
3.291666667,0.479631069
3.177083333,0.463628314
3.0625,0.447689914
2.947916667,0.431706417
2.833333333,0.415574772
2.71875,0.399196128
2.604166667,0.382473425
2.489583333,0.365308599
2.375,0.347599178
2.260416667,0.329233921
2.145833333,0.310087055
2.03125,0.290010384
1.916666667,0.268822202
1.802083333,0.246291255
1.6875,0.222112938
1.572916667,0.195872927
1.458333333,0.166989916
1.34375,0.134622306
1.229166667,0.0975102
1.114583333,0.053695589
1,0
1.115384615,0.054031607
1.230769231,0.098069814
1.346153846,0.135344714
1.461538462,0.167840511
1.576923077,0.196831009
1.692307692,0.223165486
1.807692308,0.247429672
1.923076923,0.270040586
2.038461538,0.291304617
2.153846154,0.311454357
2.269230769,0.330672666
2.384615385,0.349108869
2.5,0.366889954
2.615384615,0.38412853
2.730769231,0.400928644
2.846153846,0.417390188
2.961538462,0.433612346
3.076923077,0.449696438
3.192307692,0.465748376
3.307692308,0.481880934
3.423076923,0.498215976
3.538461538,0.51488679
3.653846154,0.532040679
3.769230769,0.549841962
3.884615385,0.568475593
4,0.588151627
4.115384615,0.609110838
4.230769231,0.63163188
4.346153846,0.656040484
4.461538462,0.682721309
4.576923077,0.712133253
4.692307692,0.744829184
4.807692308,0.781481272
4.923076923,0.822913279
5.038461538,0.870141245
5.153846154,0.924423986
5.269230769,0.987324352
5.384615385,1.060781226
5.5,1.147190215
5.615384615,1.249487524
5.730769231,1.371225913
5.846153846,1.516623526
5.961538462,1.690555581
6.076923077,1.898446565
6.192307692,2.14600988
6.307692308,2.438779637
6.423076923,2.781396417
6.538461538,3.099409563
6.653846154,3.289968615
6.769230769,3.495167568
6.884615385,3.7159144
7,3.953150704
